=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.04 10:00:21 =~=~=~=~=~=~=~=~=~=~=~=
t[s]	T[°C]	L[a.u.]	V1.3
408	-2.87	151
547	-2.93	149
1207	-3.00	151
1342	-3.06	149
1997	-2.93	151
2135	-2.93	150
3322	-3.00	151
3497	-2.93	149
4058	-2.87	151
4197	-2.87	150
4821	-2.81	151
4959	-2.81	149
5590	-2.81	151
5724	-2.75	150
6342	-2.75	151
6476	-2.75	150
7107	-2.75	151
7242	-2.62	149
7905	-2.68	151
8041	-2.62	149
8670	-2.56	151
8808	-2.62	149
9454	-2.62	151
9584	-2.62	150
10219	-2.68	151
10351	-2.68	149
11468	-2.81	151
11640	-2.81	150
12627	-2.87	151
12800	-2.93	150
13291	-3.12	151
13417	-3.12	150
13968	-3.18	151
14106	-3.25	149
14676	-3.25	151
14809	-3.25	150
15393	-3.06	151
15530	-3.00	150
16144	-2.93	151
16278	-2.93	150
16857	-3.12	151
16991	-3.25	150
17566	-3.31	151
17704	-3.31	149
18269	-3.43	151
18405	-3.43	150
18958	-3.50	151
19093	-3.50	149
19651	-3.62	151
19786	-3.68	149
20332	-3.93	151
20469	-4.00	150
20984	-4.56	151
21123	-4.68	149
21637	-4.68	151
21779	-4.68	150
22304	-4.68	151
22446	-4.68	150
22955	-4.93	151
23099	-5.00	150
23595	-5.12	151
23735	-5.06	149
24220	-5.00	151
24360	-5.06	150
24845	-5.25	151
24990	-5.37	149
25463	-5.87	151
25613	-6.00	150
26082	-6.37	151
26223	-6.50	150
26671	-6.87	151
26818	-6.87	149
27251	-6.68	151
27400	-6.81	149
28118	-6.50	151
28306	-6.43	150
28717	-6.75	151
28868	-6.93	150
29289	-6.75	151
29436	-6.68	150
30143	-6.62	151
30323	-6.62	150
30720	-7.31	151
30873	-7.31	149
31299	-7.25	151
31445	-7.31	149
31893	-6.87	152
32041	-6.81	150
32707	-6.87	151
32897	-7.00	150
33298	-7.06	151
33459	-7.18	149
34078	-7.12	151
34263	-7.06	149
34849	-7.12	151
35035	-7.12	149
35618	-7.18	151
35807	-7.25	150
36374	-7.50	151
36564	-7.50	149
37146	-7.43	151
37332	-7.43	150
37900	-7.50	152
38086	-7.50	149
38442	-7.62	151
38589	-7.62	150
39173	-7.50	151
39365	-7.62	149
39720	-7.87	151
39874	-8.00	150
40432	-8.37	151
40630	-8.37	149
41143	-8.31	151
41338	-8.31	149
41857	-8.37	151
42057	-8.37	149
42556	-8.93	151
42752	-8.87	149
43254	-8.68	151
43454	-8.68	150
43951	-8.87	151
44149	-8.87	149
44473	-8.81	151
44638	-8.87	149
45163	-8.81	151
45358	-8.81	149
45853	-8.93	151
46057	-9.00	150
46553	-9.31	151
46748	-9.43	150
47217	-9.43	151
47416	-9.37	150
47887	-9.75	151
48085	-9.68	150
48549	-9.56	151
48746	-9.56	150
49204	-9.87	151
49407	-10.00	149
49857	-9.93	151
50063	-9.87	149
50513	-9.81	151
50712	-9.75	150
51163	-9.75	152
51360	-9.50	150
51814	-9.25	152
52016	-9.12	150
52480	-8.87	151
52672	-8.75	150
53139	-8.56	152
53334	-8.43	149
53813	-8.06	152
54011	-7.93	149
54509	-7.50	151
54693	-7.37	150
55194	-6.93	152
55375	-6.81	149
55905	-6.37	151
56087	-6.25	149
56432	-6.12	152
56581	-6.12	150
57168	-6.00	152
57352	-6.00	150
57717	-5.87	152
57868	-5.87	149
58247	-5.68	152
58392	-5.68	150
0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	408
