=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.11.29 15:12:48 =~=~=~=~=~=~=~=~=~=~=~=
t[s]	T[°C]	L[a.u.]	V1.1
2249	2.63	152
2374	2.56	150
4606	2.38	151
4736	2.31	148
6432	2.13	151
6561	2.06	149
8061	1.63	152
8191	1.63	147
9474	1.56	151
9601	1.50	150
10927	1.63	151
11052	1.63	150
12206	1.56	151
12328	1.56	147
13474	1.63	152
13598	1.56	149
14802	1.63	151
14932	1.56	149
16026	1.44	151
16143	1.44	150
17155	1.00	152
17276	1.00	150
18358	1.19	151
18486	1.25	150
19539	1.19	152
19664	1.19	149
20690	1.19	151
20819	1.19	149
21867	1.25	152
21992	1.25	148
22971	1.12	152
23096	1.06	149
24061	0.75	153
24185	0.69	150
25101	0.63	152
25227	0.56	149
26150	0.56	152
26275	0.50	148
27172	0.37	152
27301	0.25	150
28173	0.12	151
28301	0.12	149
29155	0.31	151
29279	0.19	150
30110	0.00	152
30236	0.00	149
31062	-0.25	151
31197	-0.31	148
32011	-0.37	152
32138	-0.31	149
32958	-0.50	151
33087	-0.50	149
33927	-0.37	152
34055	-0.44	149
34889	-0.37	152
35019	-0.44	150
35847	-0.50	152
35974	-0.50	150
36793	-0.56	152
36922	-0.56	150
37731	-0.63	152
37859	-0.56	149
38639	-0.69	152
38766	-0.63	149
39585	-0.69	152
39716	-0.75	149
40531	-0.75	151
40664	-0.81	150
41477	-0.63	152
41605	-0.63	148
42422	-0.56	151
42555	-0.56	149
43340	-0.75	151
43468	-0.88	150
44214	-0.88	151
44346	-0.94	148
45091	-0.81	151
45220	-0.75	150
45995	-0.81	152
46075	-0.81	144
46077	-0.75	255
46125	-0.81	150
46924	-0.56	152
47049	-0.56	145
47050	-0.56	224
47052	-0.56	148
47848	-0.50	151
47868	-0.50	90
47869	-0.50	253
47879	-0.50	135
47880	-0.50	234
47886	-0.50	146
47887	-0.50	210
47966	-0.50	139
47967	-0.50	267
47974	-0.50	148
48780	-0.25	153
48805	-0.25	137
48806	-0.25	230
48841	-0.25	147
48842	-0.19	272
48892	-0.25	144
48893	-0.25	258
48905	-0.25	148
49712	0.00	151
49720	0.00	137
49722	0.00	221
49724	0.00	141
49726	0.00	218
49732	0.00	143
49734	0.00	224
49764	0.00	124
49765	0.00	234
49792	0.00	136
49793	0.00	223
49819	0.00	127
49821	0.00	228
49822	0.00	127
49824	0.00	248
49828	0.00	146
49829	0.00	215
49839	0.00	148
50233	0.19	167
50234	0.19	5
50697	0.44	154
50704	0.44	130
50705	0.50	260
0	0.00	0
